"","x21","x20","x19","x18","x17","x16","x15","x14","x13","x12","x11","x10","x9","x8","x7","x6","x5","x4","x3","x2","x1","A","B","mk_pvalue","S","Class"
"44",962.785714285714,1413.78571428571,1830.14285714286,2455.64285714286,3253,3998.07142857143,4835,6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,1389.67782931354,-3486.30646258503,2.76957560114598e-10,210,"Positive"
"45",1413.78571428571,1830.14285714286,2455.64285714286,3253,3998.07142857143,4835,6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,1447.05213358071,-2823.31496598639,2.76957560114598e-10,210,"Positive"
"46",1830.14285714286,2455.64285714286,3253,3998.07142857143,4835,6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,1490.16261595547,-1971.41122448979,2.76957560114598e-10,210,"Positive"
"47",2455.64285714286,3253,3998.07142857143,4835,6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,1511.8667903525,-871.551700680262,2.76957560114598e-10,210,"Positive"
"48",3253,3998.07142857143,4835,6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,1513.75064935065,444.967346938791,2.76957560114598e-10,210,"Positive"
"49",3998.07142857143,4835,6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,1495.05881261596,1966.36326530613,2.76957560114598e-10,210,"Positive"
"50",4835,6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,1453.41428571429,3713.15034013606,2.76957560114598e-10,210,"Positive"
"51",6079.07142857143,7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,1382.26883116883,5721.45442176872,6.00235237671968e-10,206,"Positive"
"52",7368.85714285714,8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,1293.426716141,7857.69727891158,2.70125921482139e-09,198,"Positive"
"53",8716.78571428571,10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,1192.09081632653,10072.4806122449,1.1483747690364e-08,190,"Positive"
"54",10050,11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,1075.84907235621,12371.7894557823,9.04893580848998e-08,178,"Positive"
"55",11522,13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,947.309925788496,14730.0227891157,1.16379291734984e-06,162,"Positive"
"56",13270.6428571429,15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,812.605009276437,17080.7020408163,1.5733546133967e-05,144,"Positive"
"57",15383.9285714286,17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,674.683673469387,19366.9965986395,0.000203830273131238,124,"Positive"
"58",17365.4285714286,19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,543.810853432282,21467.1894557823,0.00279438759166356,100,"Positive"
"59",19216.8571428571,21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,421.029591836734,23375.9534013606,0.0274979604216283,74,"None"
"60",21104.0714285714,22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,307.537569573284,25087.2704081633,0.174190482700077,46,"None"
"61",22604.3571428571,24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,209.55547309833,26542.4170068027,0.607708140108105,18,"None"
"62",24043.1428571429,25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,122.015398886827,27808.6945578231,0.739763807728124,-12,"None"
"63",25482.2857142857,26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,43.7630797773651,28893.3170068027,0.174190482700077,-46,"None"
"64",26847.2857142857,28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,-23.9347866419296,29779.0105442177,0.0144470758280581,-82,"None"
"65",28139.0714285714,29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,-75.0527829313542,30420.7200680272,0.000410810491142553,-118,"Negative"
"66",29262.2857142857,29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,-110.638497217068,30827.2887755102,2.86144113158582e-06,-156,"Negative"
"67",29940.8571428571,30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,-128.832003710575,30995.5057823129,2.42149694496693e-07,-172,"Negative"
"68",30537.7142857143,30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,-137.00120593692,31019.1629251701,6.47184028528116e-08,-180,"Negative"
"69",30884.5,31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,-136.507142857143,30912.9833333333,2.31784131092112e-08,-186,"Negative"
"70",31060.7142857143,30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,-133.638868274583,30744.6397959184,1.63438587182298e-08,-188,"Negative"
"71",30574.7857142857,30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,-125.808256029685,30508.6051020408,1.63438587182298e-08,-188,"Negative"
"72",30417.6428571429,30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,-124.820222634509,30356.3523809524,1.63438587182298e-08,-188,"Negative"
"73",30470.7142857143,30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,-127.93358070501,30235.7523809524,1.1483747690364e-08,-190,"Negative"
"74",30150.4285714286,29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,-131.156586270873,30095.1646258504,1.1483747690364e-08,-190,"Negative"
"75",29880.3571428571,29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,-139.033395176253,30003.1292517007,1.1483747690364e-08,-190,"Negative"
"76",29769.4285714286,29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,-152.976901669759,29964.7221088435,1.1483747690364e-08,-190,"Negative"
"77",29423,29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,-167.385899814471,29921.6428571429,1.1483747690364e-08,-190,"Negative"
"78",29256.3571428571,29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,-182.757421150278,29900.1071428571,1.1483747690364e-08,-190,"Negative"
"79",29087,28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,-200.904452690167,29896.5272108844,1.1483747690364e-08,-190,"Negative"
"80",28937.8571428571,29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,-218.1573283859,29883.006122449,1.1483747690364e-08,-190,"Negative"
"81",29028.2857142857,28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,-241.438682745826,29908.2778911565,5.60935751266420e-09,-194,"Negative"
"82",28974.4285714286,28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,-260.093135435993,29867.493877551,5.60935751266420e-09,-194,"Negative"
"83",28743.9285714286,28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,-278.312987012987,29804.3102040816,5.60935751266420e-09,-194,"Negative"
"84",28443.6428571429,28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,-294.208905380334,29720.7741496599,5.60935751266420e-09,-194,"Negative"
"85",28514.9285714286,28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,-310.616604823748,29645.1806122449,1.28244126833543e-09,-202,"Negative"
"86",28456.7142857143,28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,-320.749257884972,29490.8336734694,6.00235237671968e-10,-206,"Negative"
"87",28592.1428571429,28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,-325.991187384044,29279.862244898,2.76957560114598e-10,-210,"Negative"
"88",28550.5714285714,28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,-324.924768089054,28982.2234693878,2.76957560114598e-10,-210,"Negative"
"89",28422.0714285714,28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,-320.387569573284,28634.6986394558,2.76957560114598e-10,-210,"Negative"
"90",28011.8571428571,27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,-308.456122448979,28216.037755102,4.08452628359878e-10,-208,"Negative"
"91",27912.8571428571,27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,-295.101020408163,27799.2166666667,6.00235237671968e-10,-206,"Negative"
"92",27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,-278.858256029685,27344.1278911565,6.00235237671968e-10,-206,"Negative"
"93",27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,-261.189053803339,26881.6510204082,6.00235237671968e-10,-206,"Negative"
"94",26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,-246.661966604824,26459.3904761905,6.00235237671968e-10,-206,"Negative"
"95",26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,-230.830983302412,26040.5217687075,6.00235237671968e-10,-206,"Negative"
"96",25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,-214.180890538034,25628.7448979592,6.00235237671968e-10,-206,"Negative"
"97",25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,-198.506493506494,25255.7891156463,1.28244126833543e-09,-202,"Negative"
"98",25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,-186.481818181818,24921.2013605442,1.28244126833543e-09,-202,"Negative"
"99",24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,-170.141558441559,24546.3700680272,1.86455393527181e-09,-200,"Negative"
"100",24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,-157.279406307978,24220.6074829932,1.86455393527181e-09,-200,"Negative"
"101",24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,-145.66159554731,23902.6993197279,1.86455393527181e-09,-200,"Negative"
"102",23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,-137.627829313544,23664.7700680272,2.70125921482139e-09,-198,"Negative"
"103",23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,-128.72680890538,23428.3180272109,5.60935751266420e-09,-194,"Negative"
"104",23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,-124.097866419295,23251.7261904762,5.60935751266420e-09,-194,"Negative"
"105",23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,-118.732096474954,23069.2707482993,5.60935751266420e-09,-194,"Negative"
"106",22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,-114.770315398887,22909.9394557823,5.60935751266420e-09,-194,"Negative"
"107",22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,-107.175974025974,22725.6942176871,1.63438587182298e-08,-188,"Negative"
"108",22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,-97.7623376623375,22529.793877551,9.04893580848998e-08,-178,"Negative"
"109",22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,-88.7134508348797,22350.0690476191,6.2770539943568e-07,-166,"Negative"
"110",22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,-80.1227272727273,22194.4282312925,5.12181550720252e-06,-152,"Negative"
"111",22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,-68.6761595547311,22003.1588435374,5.91464171482653e-05,-134,"Negative"
"112",22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,-53.8458256029687,21784.8108843537,0.000996671926281875,-110,"Negative"
"113",21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,-38.8647495361783,21583.3931972789,0.017053286657374,-80,"None"
"114",21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,-18.085064935065,21349.0683673469,0.238924218578746,-40,"None"
