"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","A","B","mk_pvalue","S","Class"
"263",45902,41873,52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,2456.20304347826,42505.0036231884,7.97099748400086e-07,200,"Positive"
"264",41873,52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,2473.39826086956,44736.1050724638,1.02661320802065e-06,198,"Positive"
"265",52235,59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,2643.22217391304,46258.347826087,1.02661320802065e-06,198,"Positive"
"266",59777,64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,2836.06608695652,47004.6739130435,1.02661320802065e-06,198,"Positive"
"267",64860,69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,3038.11565217391,47292.9710144928,1.02661320802065e-06,198,"Positive"
"268",69169,56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,3115.74,48420.8333333333,7.97099748400086e-07,200,"Positive"
"269",56711,49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,3249.97347826087,48884.7065217391,3.6781474146907e-07,206,"Positive"
"270",49351,67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,3403.35565217391,50458.5543478261,2.82877914401576e-07,208,"Positive"
"271",67775,61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,3465.15956521739,53739.1304347826,2.82877914401576e-07,208,"Positive"
"272",61966,63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,3824.70739130435,53288.865942029,9.66317106733258e-08,216,"Positive"
"273",63257,76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,4192.27565217391,53628.5543478261,9.66317106733258e-08,216,"Positive"
"274",76342,81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,4344.66,56078.25,9.66317106733258e-08,216,"Positive"
"275",81881,82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,4232.95608695652,59969.5072463768,2.17036899802815e-07,210,"Positive"
"276",82794,62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,4396.6,61301.5,1.6612393344949e-07,212,"Positive"
"277",62113,67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,4509.48,63270.8333333334,1.26851149102931e-07,214,"Positive"
"278",67422,76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,4419.58043478261,69022.2862318841,1.6612393344949e-07,212,"Positive"
"279",76793,79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,4474.45913043478,73508.0108695653,1.6612393344949e-07,212,"Positive"
"280",79416,91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,4590.8252173913,77116.1847826088,1.6612393344949e-07,212,"Positive"
"281",91095,99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,4439.78478260869,83164.8985507248,3.6781474146907e-07,206,"Positive"
"282",99130,89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,4003.90782608695,90933.4855072465,2.16220437976968e-06,192,"Positive"
"283",89774,104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,3883.66782608695,95574.8188405798,3.51077069055209e-06,188,"Positive"
"284",104924,85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,3606.90652173913,102606.960144928,7.13580661850916e-06,182,"Positive"
"285",85306,127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,3497.96,107233.916666667,7.13580661850916e-06,182,"Positive"
"286",127115,104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,2397.99260869565,122109.217391304,0.000678300155617099,138,"Positive"
"287",104607,129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,2687.61782608695,121866.902173913,0.000322356060620955,146,"Positive"
"288",129354,128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,2135.52347826087,130889.873188406,0.00316005292304445,120,"Positive"
"289",128000,127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,1655.18739130435,137347.449275362,0.0184521268564432,96,"Positive"
"290",127311,115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,1354.02217391304,142469.097826087,0.0561410637912752,78,"None"
"291",115216,120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,1293.51608695652,145763.173913043,0.0561410637912752,78,"None"
"292",120572,140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,1191.96086956522,150671.739130435,0.0561410637912752,78,"None"
"293",140498,146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,1283.22608695652,153824.173913043,0.0500486633214097,80,"None"
"294",146626,164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,1593.23,153794.416666667,0.0349986294954266,86,"Positive"
"295",164833,180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,1717.20304347826,155116.420289855,0.0309291487605806,88,"Positive"
"296",180389,167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,1633.79782608696,156833.06884058,0.0349986294954266,86,"Positive"
"297",167765,136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,1843.91173913043,154809.644927536,0.0140635567083528,100,"Positive"
"298",136221,162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,2200.51391304348,152715.65942029,0.00506457562761041,114,"Positive"
"299",162942,163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,2145.37043478261,157001.369565217,0.00685763096562804,110,"Positive"
"300",163922,173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,2395.42695652174,156732.913043478,0.00370652267173548,118,"Positive"
"301",173178,191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,2681.10608695652,156330.84057971,0.00163181525801838,128,"Positive"
"302",191543,198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,2775.35,156994.75,0.00193161353576358,126,"Positive"
"303",198299,179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,2734.96260869565,157343.800724638,0.00268800643700885,122,"Positive"
"304",179273,146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,2830.34130434782,155960.442028986,0.00193161353576358,126,"Positive"
"305",146778,174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,2886.82434782608,156539.028985507,0.00228124964050494,124,"Positive"
"306",174450,175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,2928.69130434782,160176.775362319,0.00163181525801838,128,"Positive"
"307",175517,183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,3114.84086956522,160567.739130435,0.0011565816777279,132,"Positive"
"308",183287,112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,3378.43826086956,160456.855072464,0.000565147223178269,140,"Positive"
"309",112323,208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,3059.63173913043,164800.561594203,0.00370652267173548,118,"Positive"
"310",208187,155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,1920.51304347826,182182.170289855,0.0500486633214097,80,"None"
"311",155530,140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,1871.33913043478,182418.177536232,0.0628388197410682,76,"None"
"312",140235,160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,1247.38913043478,191989.927536232,0.224207564959049,50,"None"
"313",160570,188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,735.140434782608,202114.952898551,0.358743003378695,38,"None"
"314",188217,202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,12.2995652173914,212550.297101449,0.940681598665201,4,"None"
"315",202555,223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,-1404.75434782609,226488.387681159,0.385309974990906,-36,"None"
"316",223610,232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,-1300.29608695652,226172.15942029,0.47193904041631,-30,"None"
"317",232785,215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,-1694.31956521739,228265.119565217,0.264337332508495,-46,"None"
"318",215546,181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,-1739.3352173913,226405.565217391,0.224207564959049,-50,"None"
"319",181011,194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,-1665.78,224846.333333333,0.264337332508495,-46,"None"
"320",194861,224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,-1619.82304347826,226464.496376812,0.243692510127905,-48,"None"
"321",224490,222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,-1449.77173913043,226034.855072464,0.333358243488261,-40,"None"
"322",222535,231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,-1813.61086956522,227625.344202899,0.172491361484953,-56,"None"
"323",231516,239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,-667.918260869567,216549.22826087,0.503037013077514,-28,"None"
"324",239976,217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,-409.078695652173,212364.775362319,0.67326236331124,-18,"None"
"325",217385,187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,-282.898260869567,208467.644927536,0.709843676469053,-16,"None"
"326",187804,193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,153.632608695649,203746.967391304,0.940681598665201,4,"None"
"327",193712,210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,456.681739130431,202774.894927536,0.747106327334731,14,"None"
"328",210104,246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,991.938695652171,199598.891304348,0.535185319447485,26,"None"
"329",246644,239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,1783.83913043478,193164.427536232,0.243692510127905,48,"None"
"330",239678,251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,2594.7152173913,183695.684782609,0.0561410637912752,78,"None"
"331",251935,191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,2822.05956521739,179753.463768116,0.0272727365578644,90,"Positive"
"332",191894,187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,3222.73739130434,173205.282608696,0.00920185395584991,106,"Positive"
"333",187746,199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,3122.64869565217,175917.224637681,0.0140635567083528,100,"Positive"
"334",199099,198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,2980.93608695652,179463.757246377,0.0210654435485145,94,"Positive"
"335",198067,229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,2978.22956521739,181019.047101449,0.0161270687117826,98,"Positive"
"336",229561,194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,3003.89347826087,182559.956521739,0.0140635567083528,100,"Positive"
"337",194166,97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,2921.94043478261,182420.952898551,0.0239955383536772,92,"Positive"
"338",97615,226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,2241.07913043478,190249.510869565,0.11812849523842,64,"None"
"339",226303,155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,180.967826086954,217908.235507246,0.67326236331124,18,"None"
"340",155634,174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,-186.696086956525,220438.826086957,0.980210979048544,2,"None"
"341",174651,200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,-1214.74130434783,234438.141304348,0.47193904041631,-30,"None"
"342",200191,233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,-1954.59391304348,244482.09057971,0.14334161203712,-60,"None"
"343",233634,235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,-2464.17565217392,250455.445652174,0.0500486633214097,-80,"None"
"344",235565,153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,-2802.52347826087,252059.293478261,0.0210654435485145,-94,"Negative"
"345",153510,300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,-3460.99913043479,255934.655797102,0.00795270628674551,-108,"Negative"
"346",300416,208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,-4711.09782608696,271496.68115942,0.000322356060620955,-146,"Negative"
"347",208741,184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,-4407.04217391305,261327.402173913,0.000469780137134704,-142,"Negative"
"348",184299,235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,-4909.85434782609,265299.971014493,0.00012070863998034,-156,"Negative"
"349",235048,255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,-5469.86782608696,271673.514492754,1.77740808552794e-05,-174,"Negative"
"350",255389,278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,-5492.84434782609,269104.304347826,1.41983943058307e-05,-176,"Negative"
"351",278065,293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,-5476.83086956522,264193.010869565,8.99638362286977e-06,-180,"Negative"
"352",293247,262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,-5419.05,256552.166666667,7.13580661850916e-06,-182,"Negative"
"353",262657,213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,-4820.31956521739,242481.619565217,1.13153093613119e-05,-178,"Negative"
"354",213268,214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,-4615.03347826087,233777.043478261,1.41983943058307e-05,-176,"Negative"
"355",214982,226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,-4755.69652173913,231716.289855072,7.13580661850916e-06,-182,"Negative"
"356",226954,230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,-4774.89739130435,228162.217391304,5.64665176119137e-06,-184,"Negative"
"357",230349,235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,-4480.40695652174,220623.086956522,8.99638362286977e-06,-180,"Negative"
"358",235614,242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,-4372.24956521739,214006.036231884,5.64665176119137e-06,-184,"Negative"
"359",242748,201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,-4240.26391304348,206274.757246377,4.4577020626518e-06,-186,"Negative"
"360",201639,177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,-3896.97739130435,195633.467391304,5.64665176119137e-06,-184,"Negative"
"361",177793,143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,-3815.23173913043,190194.188405797,8.99638362286977e-06,-180,"Negative"
"362",143391,176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,-3905.30130434782,187876.141304348,7.13580661850916e-06,-182,"Negative"
"363",176738,183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,-4191.85260869565,189887.449275362,2.16220437976968e-06,-192,"Negative"
"364",183204,193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,-4144.03913043478,186076.072463768,2.75844665968567e-06,-190,"Negative"
"365",193750,190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,-4083.77434782609,181319.221014493,1.69082345001446e-06,-194,"Negative"
"366",190677,170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,-4046.31695652174,175487.253623188,1.69082345001446e-06,-194,"Negative"
"367",170622,131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,-4038.58260869565,169703.782608696,1.69082345001446e-06,-194,"Negative"
"368",131031,151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,-4044.85652173913,165286.456521739,2.16220437976968e-06,-192,"Negative"
"369",151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,-4313.84304347826,166110.163043478,6.174266653039e-07,-202,"Negative"
"370",147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,-4307.74260869565,162600.032608696,6.174266653039e-07,-202,"Negative"
"371",153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,-4177.40391304348,158138.507246377,1.02661320802065e-06,-198,"Negative"
"372",169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,-4007.14695652174,152605.086956522,2.16220437976968e-06,-192,"Negative"
"373",166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,-3736.31347826087,144544.293478261,2.75844665968567e-06,-190,"Negative"
"374",142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,-3406.25217391304,135823.902173913,3.51077069055209e-06,-188,"Negative"
"375",112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,-3082.72217391304,128860.31884058,2.2197854009625e-05,-172,"Negative"
"376",135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,-3003.1947826087,126311.268115942,5.2745128282932e-05,-164,"Negative"
"377",115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,-2611.59217391304,119012.985507246,0.00038960077113497,-144,"Negative"
"378",121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,-2391.14695652174,114657.253623188,0.00137538256122597,-130,"Negative"
"379",123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,-2194.42782608696,109814.18115942,0.00193161353576358,-126,"Negative"
"380",134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,-2054.35260869565,105034.699275362,0.00163181525801838,-128,"Negative"
"381",103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,-1660.88652173913,96972.6231884058,0.00316005292304445,-120,"Negative"
"382",89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,-1550.6847826087,93639.018115942,0.00433759463682779,-116,"Negative"
"383",90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,-1453.86956521739,91492.7862318841,0.00795270628674551,-108,"Negative"
"384",95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,-1322.0447826087,88913.9347826087,0.0184521268564432,-96,"Negative"
"385",95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,-1129.38086956522,85288.2608695652,0.0445205240876462,-82,"Negative"
"386",105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,-998.619130434782,82114.4057971014,0.0628388197410682,-76,"None"
"387",99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,-893.261304347826,78100.3079710145,0.0628388197410682,-76,"None"
"388",87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,-757.309565217391,74126.1195652174,0.0701839854914924,-74,"None"
"389",65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,57695,-582.834782608696,70719.1847826087,0.14334161203712,-60,"None"
"390",54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,57695,57939,-620.540434782609,70895.463768116,0.106899675879221,-66,"None"
