"","x14","x13","x12","x11","x10","x9","x8","x7","x6","x5","x4","x3","x2","x1","A","B","mk_pvalue","S","Class"
"369",151969,147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,-4525.09010989011,167289.747252747,0.00441702133568098,-53,"Negative"
"370",147570,153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,-5140.14505494506,167500.802197802,0.00217151028878612,-57,"Negative"
"371",153239,169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,-5478.56703296704,166328.252747253,0.00149731387847716,-59,"Negative"
"372",169260,166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,-5415.49010989011,161705.175824176,0.00149731387847716,-59,"Negative"
"373",166494,142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,-4267.20659340659,148552.835164835,0.00859504637602393,-49,"Negative"
"374",142322,112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,-3104.65494505495,135056.197802198,0.0285390635703624,-41,"None"
"375",112019,135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,-2801.83956043956,128842.010989011,0.0285390635703624,-41,"None"
"376",135173,115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,-3886.77362637363,133621.945054945,0.00619562249890606,-51,"Negative"
"377",115333,121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,-4311.11428571429,131020.285714286,0.00619562249890606,-51,"Negative"
"378",121611,123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,-4789.85494505495,130853.054945055,0.00311430753155509,-55,"Negative"
"379",123924,134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,-4619.52307692307,125896.494505494,0.00441702133568098,-53,"Negative"
"380",134362,103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,-4162.19120879121,118583.076923077,0.00859504637602393,-49,"Negative"
"381",103987,89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,-2834.94065934066,104716.769230769,0.0374974908157198,-39,"None"
"382",89659,90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,-2499.21538461539,99879.3296703297,0.100518173207465,-31,"None"
"383",90343,95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,-2906.33186813187,100603.56043956,0.0374974908157198,-39,"None"
"384",95620,95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,-3171.22417582418,100153.10989011,0.0160061551531633,-45,"None"
"385",95139,105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,-2654.11428571429,94605.8571428571,0.0798019286423907,-33,"None"
"386",105697,99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,-1980.3010989011,88092.3296703297,0.324423690521579,-19,"None"
"387",99609,87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,-788.723076923079,77141.0659340659,1,1,"None"
"388",87119,65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,309.945054945055,67281.0549450549,0.273561411724749,21,"None"
"389",65020,54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,738.375824175824,62444.5384615385,0.125311111389424,29,"None"
"390",54194,62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,162.334065934064,65780.4945054945,0.511220344688192,13,"None"
"391",62724,70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,-490.804395604396,71016.032967033,0.826665969670155,-5,"None"
"392",70104,69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,-936.92967032967,73956.0439560439,0.324423690521579,-19,"None"
"393",69556,79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,-824.692307692308,72906.4065934066,0.324423690521579,-19,"None"
"394",79595,71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,-694.758241758242,71820.6153846154,0.381074481609294,-17,"None"
"395",71514,57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,-272.591208791208,67712.0769230769,0.826665969670155,-5,"None"
"396",57051,56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,-293.358241758241,66916.4725274725,0.826665969670155,-5,"None"
"397",56223,72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,-1224.63956043956,72752.1538461539,0.188887477539538,-25,"None"
"398",72255,74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,-1996.85714285714,77743.1428571429,0.0160061551531633,-45,"None"
"399",74700,77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,57695,-1828.96263736264,75443.9340659341,0.0214887391196774,-43,"None"
"400",77495,76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,57695,57939,-1509.49230769231,71850.6923076923,0.0487449207397066,-37,"None"
"401",76929,64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,57695,57939,62404,-896.632967032968,66176.3186813187,0.273561411724749,-21,"None"
"402",64393,51239,58912,57041,67194,67998,66403,58195,40966,45014,57695,57939,62404,61204,-270.384615384617,60356.2417582418,0.826665969670155,-5,"None"
"403",51239,58912,57041,67194,67998,66403,58195,40966,45014,57695,57939,62404,61204,53215,-216.547252747253,59154.032967033,0.826665969670155,-5,"None"
"404",58912,57041,67194,67998,66403,58195,40966,45014,57695,57939,62404,61204,53215,38222,-975.595604395605,63917.1098901099,0.154629751965815,-27,"None"
"405",57041,67194,67998,66403,58195,40966,45014,57695,57939,62404,61204,53215,38222,56649,-897.984615384616,63173.3846153846,0.125311111389424,-29,"None"
"406",67194,67998,66403,58195,40966,45014,57695,57939,62404,61204,53215,38222,56649,53811,-953.193406593408,63356.7362637363,0.0487449207397066,-37,"None"
"407",67998,66403,58195,40966,45014,57695,57939,62404,61204,53215,38222,56649,53811,58971,-512.061538461539,59460.8901098901,0.273561411724749,-21,"None"
"408",66403,58195,40966,45014,57695,57939,62404,61204,53215,38222,56649,53811,58971,60381,32.0065934065921,54836.3076923077,1,-1,"None"
