"MKCD_SVM","SVM"
66309.3599563143,61284.6843885919
65596.9469341971,60908.3078493616
65189.5674727994,60629.5840855747
64789.3926122417,60377.7653949104
63172.0201026225,59638.3627451568
62432.4226799271,58702.4218192881
61179.9445177233,57824.2112810176
60086.1070532991,56852.8959904752
59518.9889997602,56021.2408407856
58389.3361209116,55033.8841855129
57699.8639861346,54305.1313399146
57018.1244728788,53655.5280194323
56692.9016483837,52926.1980989877
55209.4855091559,51968.229235666
54005.2955707986,50964.8238687292
52850.0347281114,49924.508271584
52666.6226521652,49308.3975323121
52186.7533160666,48767.7620541523
51790.7979922977,48270.6664769266
51016.7911441025,47687.7540364481
49980.6439833769,47015.7159492703
49350.1098513552,46415.0427639588
48649.7699274493,45408.1835380954
47854.8506467673,44579.1315028812
46809.6773725661,43667.2402170508
46070.6096083053,42829.9716964137
45154.4651693446,42076.6301523158
44621.8165299877,41280.2350839644
44028.7710261509,40494.3684195611
43204.9176014612,39732.7209472777
42264.6911324623,38699.5648100548
41753.1467911409,38070.0829791902
41796.7857909637,37645.805636349
41906.6654200986,37556.67969727
41646.7359340375,37420.2261378359
41308.1671153225,37173.5428700424
41103.6338254464,37219.7313914202
41363.7351605118,37222.2891609998
41782.2186862968,37317.5222715376
41356.4610061006,37205.9322611975
40439.8609969856,36658.5642393998
39128.4556573198,35901.8331854896
38013.9495478814,34885.8021145628
37641.6138671895,33936.1079989646
37368.9531629905,33248.5220202957
37619.9428289452,32769.6952435945
37368.9349384118,32666.5148492156
37532.2926097853,32652.5941032023
37715.0580118633,32713.1649231278
37586.0590753431,32725.1984258651
37858.4719809188,32771.6272791704
37815.4284102376,32907.1314759822
37680.1437991146,33039.4408078565
38425.76301593,33522.8052919837
40456.1283264548,34904.1796051893
41687.3589667588,36127.9463669884
42144.2235327198,36940.9431142894
42271.4372293464,37665.8267615609
42046.9728562999,38155.8825451813
42379.6524383028,38540.5402690427
42676.8010623177,38517.6633625554
42515.5630088917,38478.7796728814
42497.9861126282,38540.0971373772
42748.4013491565,38348.1738999009
42871.6326095609,38181.4366942345
43379.3251462646,38105.6881226978
43870.2364843337,38194.114266814
42856.4290119588,38064.2478128536
42451.6537709139,37686.8105646504
43058.6816482346,37889.7876822946
44126.6242598322,38483.3572683144
45839.0839604116,39436.6865226943
46324.6231881277,40215.7011160666
46706.0142107036,41070.6305874405
47088.9413278226,42109.3311657069
48014.9046392047,42865.9746797458
49009.9589042291,43523.5761904109
50148.7233770994,44630.6794807333
51531.5774243554,46006.0279358161
52626.3242173815,47328.2347873759
53291.9400312089,48385.3640947634
54455.8508244579,49433.4534180062
56084.5110061549,50826.6388633448
57601.9217501105,51967.2923203984
58405.9165836775,52994.8985436316
59462.6512339821,54181.5710425895
61186.4008156847,55899.7019979791
63986.4686676846,57902.4766826176
65601.1486545544,59343.0856069645
66980.9972963965,61024.483912876
68015.8222424732,62780.723967591
69945.9160278205,64489.5508544749
72332.4873437562,66289.3435762206
74705.3424648431,68284.2684932359
76818.6815022828,70662.7170352265
80881.2519825435,73846.4103488735
82881.0591499936,76297.8895800502
87703.2170082749,80194.1514221849
90843.9317333478,83693.7699413097
94629.2870776498,87683.2755917931
98088.2514675117,91419.1917818961
101668.35295169,94920.3653707664
104707.754250483,99032.524920381
109086.615027271,102666.539917407
114235.217289134,107125.672670439
118937.799396679,111582.140779841
124477.485252675,116679.53041214
130567.939627183,122387.954569018
135859.615771884,128095.916032787
139384.470060428,132536.253660485
142312.151194909,137189.14352234
146199.551195436,140840.62673261
150532.932047232,145171.146394496
156250.669181435,149152.81959508
160758.318101286,153687.890364833
163636.432886659,158085.928082851
166128.599442766,160834.078951124
169078.734691502,164190.662681443
171697.677380864,166612.601634347
174518.519202536,169178.441406371
168836.888930669,167959.462763535
169055.287259332,168155.932830631
170007.397145525,167879.341335702
169438.793701123,167065.088505762
171079.470632346,166220.380331112
169989.003696424,166165.399191981
173388.141434255,168244.435123295
176687.726323491,170339.147954187
180636.925928152,173680.024312816
183304.717530544,177398.244593198
184776.0918645,181286.033850013
187121.265261823,184506.018821109
189775.311628527,188227.130990211
196232.827072185,192329.081862552
201675.32742086,198451.634090664
206261.032107736,202915.903377773
208357.833408535,207585.61501141
211964.955139731,211350.924015998
212622.802928189,214246.343443946
214199.229022572,216283.039027087
217836.748052336,217687.74854347
217603.258503191,219354.153420422
218506.855602473,220371.879732897
216673.026137741,219560.474663203
216808.744970891,218828.836140677
216253.828200951,217839.563871671
215796.754416914,215788.759490457
212581.879022481,214299.447110509
213150.767398929,212644.817460164
199038.708116182,206887.099719711
200370.475924233,203518.989621942
199016.952518508,200612.536704941
199353.529659442,198959.884906174
198427.709552916,197052.914393419
198119.190021539,196520.385129408
195159.346216789,198093.129028327
190201.23552956,194642.487945963
200108.917640641,197383.451833938
200013.768759114,199856.437647885
202638.263428776,202209.579711015
203565.8602085,204619.698346562
205510.749696785,207469.628878454
212570.986969678,214749.889307664
227451.568803978,222812.556038529
230927.211308222,229460.579985971
233815.602268802,236020.247661239
235706.341021858,240242.591144101
235999.219184833,244027.291057671
235977.28890851,244599.919307388
240947.560742893,242950.406974948
235300.32131259,243910.593657251
231669.500623504,240277.164557228
230167.692981433,237116.270813264
225269.483760705,231284.753799537
220257.605378838,226023.732252845
214736.488309346,219563.145222736
205936.39009448,210396.30295116
200801.194169677,204948.090648898
194515.730324771,198775.24384145
189929.870203582,192771.160696442
183954.14866057,187761.866069848
178356.373005671,182546.970698607
173691.922816236,177437.845932445
167653.887678521,172398.868209947
164960.016583665,169285.921614345
159049.875211342,165655.788001502
157953.402297607,161318.375160796
154994.168778417,160041.473682907
150582.078688538,157469.753748039
147994.140921408,154216.010523611
141900.602465469,150136.934441701
136814.799975902,145719.26199032
132483.093347774,140715.623020462
129223.568889379,135633.638907149
125751.026682103,131125.246010957
120635.287634065,126955.071012664
117527.193479028,122662.091786288
112293.410631671,117999.928758609
107420.967281815,112905.298876746
104013.947754589,107949.33511392
100252.661851241,103581.819791148
95155.1146288757,98874.7660237392
91000.7668563398,94838.3934678245
87877.8359207704,90861.979645631
83538.9387482029,87035.1758610856
79664.9850267214,82906.5405775937
77352.5964335555,79290.8074973245
75908.2256077527,76976.3298398241
73364.6709995674,74778.8873421448
73364.0709051278,73103.557571801
71221.1086405029,71885.32129143
69771.1256441255,70611.8354788436
68290.364185211,69036.1403730426
66681.088255512,67370.3993120834
65840.5942168966,66419.6091456029
66207.0117167141,65838.9015980436
66776.0004682808,65311.2191949413
65862.1237424211,65148.5433051863
66058.2100210106,64905.2585122054
65330.2038718781,64191.1099347071
64288.0792661064,63254.0779905402
63041.9278456975,61938.2718175244
62310.8961303196,60682.5083406679
61005.2403040679,59372.0009168745
59733.3089560507,58004.5573067409
58220.4799848858,56548.0596885646
57103.4891202505,55016.0145421925
56198.1414365203,53671.711540159
55238.6205544238,52228.9906010497
55738.8705474839,51638.560066236
55574.7386562523,51475.6054516778
55659.178940076,51356.6801447287
55098.9839291091,51338.2635193703
54486.0938689529,51244.6085077052
54571.5401828885,51207.7316381303
53862.3140441261,50802.4328429432
54578.6014518346,50857.3380114738
54050.8013270333,50807.2118401468
56570.8470287461,51962.3310938962
57204.2010400511,52804.9027462902
58554.20012644,53914.6481311538
59315.1429016867,54925.7937734507
59545.1924097828,55552.22954854
60422.1956610066,56531.0708373257
60617.6454522294,57025.7033661942
61762.2558136194,57718.42653667
62365.8896053363,58540.9208475041
63079.7748414391,59237.805943739
63901.6293435882,59822.422549529
63303.6926724056,59779.5644440031
65876.7829840736,60774.5770959821
65384.0396055604,61321.7614712487
65771.3521101666,61237.9411896137
65407.9798420804,61632.4917040377
66232.2672505129,62025.8247125166
67094.1654877022,62647.604037685
67388.6902460952,62569.9304824567
67063.1413163281,62609.0835015779
67809.9851238047,63469.6444092548
69097.4220557623,64017.1499455038
69100.5273244559,64280.963870346
69116.6762025276,64780.7041305498
68558.6322066437,64722.3010417209
68014.8599479715,64877.4815067256
68325.0094959847,64470.7741732824
68734.5259803409,64457.1428565485
66461.0040177698,63737.9987577177
65549.542944311,62739.9955413001
63737.7236796165,61515.9996104663
63054.1872191006,59973.0690908384
61622.7490620826,58727.0808341732
59446.2831515563,56980.280897351
57714.5105359616,55182.9718979601
56224.0488841879,53585.8709789843
55303.8022695353,52157.9301530296
54142.511830684,50757.8023558049
53214.4255150548,49715.6975403548
52904.8437311631,48959.2487130293
51252.0617702514,48198.8989865286
50324.3603313596,47201.0969246669
48758.7472931745,46106.7258066045
47436.9368232163,44963.0091820164
46269.8638890927,43706.1014688239
45013.2270884994,42319.877412924
43841.163784788,41327.0267951936
43339.3022152488,40479.0488894917
42145.7066262561,39348.5602203261
40637.2807566711,37979.698616303
39065.3705636531,36478.7577955624
37912.3699622624,35081.1322730872
