"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","A","B","mk_pvalue","S","Class"
"92",27605.7142857143,27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,-62.0134385182644,24538.7198250729,0.00000734066540711679,-537,"Negative"
"93",27165.8571428571,26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,-36.9998868118676,23923.7613994169,0.000248493373593066,-439,"Negative"
"94",26773.8571428571,26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,-9.62268221574345,23287.5083965015,0.00400825843713099,-345,"Negative"
"95",26398.1428571429,25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,19.209717029669,22645.0422157434,0.0350358200268029,-253,"None"
"96",25852.8571428571,25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,50.3375818898989,21982.6745189504,0.170114287657054,-165,"None"
"97",25536.2857142857,25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,83.1063419653576,21320.0311370262,0.514105174538706,-79,"None"
"98",25419.9285714286,24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,118.09466300806,20639.6360932944,0.973308217017883,5,"None"
"99",24989.2142857143,24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,155.941450866061,19924.041574344,0.471908191139076,87,"None"
"100",24817.6428571429,24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,196.258549133939,19194.2155685131,0.170114287657054,165,"None"
"101",24090.5714285714,23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,238.050478477105,18458.4942274052,0.0446894450200465,241,"None"
"102",23862.6428571429,23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,278.731438861259,17784.8040233236,0.00905857381434003,313,"Positive"
"103",23438.7857142857,23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,321.413922140285,17101.2349854227,0.00139648938128119,383,"Positive"
"104",23317.7142857143,23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,362.952052821128,16470.9440816326,0.000178636960541993,449,"Positive"
"105",23066,22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,406.096508317613,15835.7947521866,0.000018455009395189,513,"Positive"
"106",22933,22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,450.466420854056,15209.067696793,0.00000157537869861421,575,"Positive"
"107",22815.4285714286,22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,495.814289144229,14591.7441982507,0.000000113715436228906,635,"Positive"
"108",22588.0714285714,22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,541.993664894529,13987.0858309038,0.00000000710255374490423,693,"Positive"
"109",22300.6428571429,22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,588.0033030355,13417.9772011662,0.000000000437056768896776,747,"Positive"
"110",22386.3571428571,22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,633.386503172698,12895.9084548105,0.0000000000347324934783449,793,"Positive"
"111",22343.6428571429,22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,678.889422054536,12394.2325947522,0.0000000000018786043922948,843,"Positive"
"112",22108.0714285714,21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,724.755880637969,11915.0036151604,0.00000000000011025721016726,889,"Positive"
"113",21975.2857142857,21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,769.470180072028,11493.1546938776,0.00000000000000638763812432316,933,"Positive"
"114",21654.1428571429,21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,813.635132910307,11115.3855393586,0.000000000000000371919865567645,975,"Positive"
"115",21634.5714285714,21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,856.93261876179,10796.0196501458,0.0000000000000000255634394087497,1013,"Positive"
"116",21597,21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,899.246784428056,10526.198425656,0.00000000000000000214032119897386,1047,"Positive"
"117",21641.5714285714,21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,62787.2857142857,939.214364602983,10330.8308454811,0.000000000000000000192752596901888,1079,"Positive"
"118",21287.6428571429,21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,62787.2857142857,64144.9285714286,978.529703309895,10178.356851312,0.0000000000000000000161719138187757,1111,"Positive"
"119",21323.0714285714,21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,62787.2857142857,64144.9285714286,64420.4285714286,1013.54455839479,10148.133760933,0.00000000000000000000204953176467515,1137,"Positive"
"120",21119.3571428571,20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,62787.2857142857,64144.9285714286,64420.4285714286,65166.9285714286,1046.26024352598,10190.7609329446,0.000000000000000000000247867345354614,1163,"Positive"
"121",20825.2857142857,20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,62787.2857142857,64144.9285714286,64420.4285714286,65166.9285714286,65591.6428571429,1075.26566969645,10340.5682798834,0.0000000000000000000000399984639623575,1185,"Positive"
"122",20949.8571428571,20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,62787.2857142857,64144.9285714286,64420.4285714286,65166.9285714286,65591.6428571429,65967.8571428571,1100.16508317613,10608.4846647231,0.0000000000000000000000204346922282505,1193,"Positive"
"123",20953.2857142857,20799.6428571429,20725.6428571429,20635.2142857143,20818.1428571429,20876.0714285714,20904.1428571429,21016.6428571429,21013.8571428571,21184.1428571429,21338.9285714286,21854.5714285714,22345.7142857143,22785.9285714286,23579.5,24096.0714285714,25132.7142857143,26467.9285714286,27522.5,28750.0714285714,30259.1428571429,31411.8571428571,32967.7857142857,34500.8571428571,36126.6428571429,37894.8571428571,39902.2142857143,41316.2857142857,42274.2857142857,44104.3571428571,44885.3571428571,46569.4285714286,48301.2857142857,49885.3571428571,51461.2142857143,52794.9285714286,54060.7857142857,55318.7857142857,56861.9285714286,58026.3571428571,59397.1428571429,60890.1428571429,62094.0714285714,62787.2857142857,64144.9285714286,64420.4285714286,65166.9285714286,65591.6428571429,65967.8571428571,66317.7142857143,1121.85734179386,10962.689212828,0.00000000000000000000000740019713665558,1205,"Positive"
