"MKCD_SVM","SVM"
94911.2852918658,88870.5960071789
95382.5693959256,88739.817244788
96102.5976464862,90696.6349707716
96897.1187928998,91234.2947980028
97727.4036045055,92154.0858912103
98747.8283002561,93840.5478487515
100267.311885925,97732.2159847705
102119.444568101,102434.550192531
103353.302330433,102836.470012626
104343.771639736,104024.73768389
105493.025806479,105198.897485592
106684.860236136,107050.88047482
107975.532038991,110059.604193829
109277.964980738,112892.71084255
110855.244042794,115394.169211687
113434.022702196,122276.370175997
115106.163688236,122578.085526544
118224.659014809,131149.775589477
120773.124198275,133320.750271135
123946.184015494,137779.152522104
126582.730997224,141215.744885458
128948.312223683,142801.507845223
131034.002070675,146779.64187166
133462.684917205,148126.012222991
135784.09081501,155194.565981493
138703.096836601,158702.675354233
141967.59083817,165099.936945282
146293.712451532,172299.213829148
150810.87382819,179803.79394746
153768.959319151,177155.939953438
156803.81118892,181080.269357187
158226.612976503,180290.480360541
160395.420889518,186231.694149439
161753.695861162,189572.969114846
163947.746754281,192896.767714822
165479.347447364,194542.049877421
166756.969361855,188955.514035415
167267.290901028,192739.467205706
168344.864591338,191997.612615483
169069.139412056,194728.221313567
166364.693799237,175678.373718394
164492.431280803,178527.628557888
161514.999498549,176477.075592379
158570.191419511,172342.495263951
155165.02137006,168094.273498109
153799.578924336,169270.603358952
154275.448229569,178633.480965203
157153.974823693,182547.148887651
159765.170052768,193698.254289654
163885.5041552,197066.521057923
166072.082145656,199048.022730061
167643.062602491,195041.299776372
168032.998346291,198586.687821125
168244.889914738,197067.475381736
170343.938904626,203839.487904174
171049.852889886,195628.223656379
173025.161619223,194135.217259633
173726.236145051,190331.363344914
175091.80477843,184382.258912864
175309.980361369,183413.062153813
176871.861206321,185113.632372055
176180.565025716,186720.825851016
177018.215053256,184111.445890246
174502.139624282,177056.047514722
172670.439470468,174847.722520678
170289.939097613,174881.629519924
168152.382510133,167769.376859264
166960.870574103,171497.864305511
166367.141674144,172849.514367635
160950.559158642,149126.199910852
157704.546365145,153306.31095319
153789.499807243,157958.075419689
120125.382547611,161458.711140547
120125.382547611,155820.029134039
120125.382547611,155183.302855241
74181.1946873069,163640.370942411
74181.1946873069,140012.824608179
74181.1946873069,163367.610753109
74181.1946873069,168661.777308897
74181.1946873069,164558.708864382
74181.1946873069,160661.458423466
74181.1946873069,163269.039657329
74181.1946873069,182735.009265294
74181.1946873069,198618.919641823
120125.382547611,193864.29889424
120125.382547611,190897.843199069
120125.382547611,186482.615148218
183455.121771659,182789.894145744
182428.266493214,178605.226100252
179664.478579782,165551.652247424
176399.161882105,169288.123307056
172449.501334613,148504.364150721
169090.778216147,149436.992424632
163325.568989697,138639.88075564
159554.801114111,134376.225856244
155874.778652994,131972.367751175
152010.074697188,125869.465159963
148077.035635705,137530.239429161
81162.3189261275,138669.360274467
78834.1043197858,136307.16493585
76361.7174009385,133924.369368591
58962.582717576,130740.559952289
58962.582717576,113281.826003947
58962.582717576,103515.356607498
58962.582717576,108083.987787512
58962.582717576,100572.127020173
58962.582717576,84024.4809735428
58962.582717576,88978.2703655836
58962.582717576,83075.6688830837
58962.582717576,66669.2395813589
58962.582717576,50974.6089391257
58962.582717576,43288.6567995857
58962.582717576,33753.7096513428
58962.582717576,29642.0529759237
58962.582717576,29319.6295123652
58962.582717576,27800.8928577788
58962.582717576,27693.2961718656
58962.582717576,26268.7858517844
58962.582717576,25072.8426952235
58962.582717576,23559.21993151
58962.582717576,27007.5783745464
58962.582717576,26985.2429083497
58962.582717576,30294.1653364643
58962.582717576,29280.1163580952
58962.582717576,27646.9561583159
58962.582717576,25434.028414635
58962.582717576,26081.3554550987
58962.582717576,30290.6629127604
58962.582717576,32590.4662027512
58962.582717576,36614.6647977107
58962.582717576,39438.1080876997
58962.582717576,39805.0327627111
58962.582717576,37397.9753997645
58962.582717576,36901.2848776437
58962.582717576,39984.7772060538
58962.582717576,42691.7841380705
58962.582717576,43518.9723457673
58962.582717576,46937.2372450144
58962.582717576,49266.4200357723
58962.582717576,47693.8383133177
58962.582717576,48715.5769659025
58962.582717576,50340.489539262
58962.582717576,51641.5530659292
58962.582717576,52497.096767768
58962.582717576,54112.4245778782
58962.582717576,54677.7995905909
58962.582717576,54375.3677334217
58962.582717576,55987.572194876
58962.582717576,57622.6903195275
58962.582717576,63708.444081733
58962.582717576,68985.1700812447
58962.582717576,71544.3286004886
58962.582717576,73164.199737644
58962.582717576,73945.8826085332
58962.582717576,73513.2315724994
58962.582717576,70674.9003225484
58962.582717576,71965.4951924281
58962.582717576,70837.2189071196
58962.582717576,76692.6862480377
58962.582717576,77441.5119393548
58962.582717576,79588.5867514972
58962.582717576,80486.3317141942
58962.582717576,79788.3633754422
61230.6084313529,82970.6162167637
59305.9765102851,83248.9701313802
57845.1081098603,84443.3708565957
95903.0717567501,85318.2534871922
96188.2718964974,86319.0172699295
96652.6554353119,86070.0686184836
96491.9556195939,84011.8865556642
97576.607969482,89129.4958734852
98553.2648600652,90636.0369491232
99068.4911196825,88890.2145905204
99708.7869337054,91799.0432278016
100129.334852149,93802.7881388284
100605.88679974,95385.6582124433
100271.366605056,93560.9215163175
99758.2492518197,92625.2272888955
100031.99390602,95373.9347311848
100626.601905777,96240.4765529465
100630.576814206,94888.5087286132
101048.713372934,96154.2874367654
100667.680589291,92805.391718015
