"MKCD_SVM","SVM"
59105.2673793374,64088.262268579
59105.2673793374,63830.9299813458
59105.2673793374,63270.1162832513
59105.2673793374,62755.0040809815
59105.2673793374,62375.9796061708
59105.2673793374,62190.2056598082
59105.2673793374,61671.3020388473
59105.2673793374,62171.2962102374
59105.2673793374,61855.7780447081
59105.2673793374,63926.3151330128
59105.2673793374,64287.2762078463
59105.2673793374,65444.8172849481
59105.2673793374,66129.4026224977
59105.2673793374,66472.4299607058
59105.2673793374,67381.6254968575
59105.2673793374,67912.2155699705
59105.2673793374,68476.9051257388
59105.2673793374,69784.091995764
59105.2673793374,70389.9620491022
59105.2673793374,70923.6469627779
59105.2673793374,71014.6655178747
59105.2673793374,72871.9103330627
59105.2673793374,73369.7981632949
59105.2673748816,72555.175461295
59105.2293053476,73408.6405154135
59104.1673768481,73785.4183643302
59104.8477593563,74061.4326770636
59105.1607393165,74295.582923353
59113.7626132598,74385.7541822419
59999.5669003971,75539.1990434297
60599.6801053185,76150.0759192525
60280.1415672881,75805.6297888533
60984.7181119503,76546.3219436952
60247.0342055583,75798.2927848733
60743.8072922428,76265.2780157933
68035.9159927772,75604.1822417933
67989.9513093139,75621.4823857903
67184.1060610086,74785.7508910904
100759.280288226,73850.5802415559
101231.472700893,72403.3968179635
101613.732059417,71461.5959833578
101893.478744711,70434.0521242226
102207.77622415,68861.6628739516
102649.689685699,66891.5890421168
102789.932365335,65460.6768220648
103053.468075937,64329.3529173424
103290.955959269,62745.2769425868
103570.053596201,62237.4489600688
103747.717752576,61329.8256263062
103752.900341478,60037.0529698825
103917.169914495,58590.2236820426
104219.360022831,57298.2833390707
104287.596422337,55885.2402407666
104490.127495884,54868.0063491325
104593.459894422,53450.7155702356
104664.360597654,52684.7040786672
104542.46970964,51916.7287354236
104508.804574154,50723.5382702216
104374.337262971,49297.001406593
104020.873255886,47899.2927664972
103517.160433464,46748.4202027399
102942.911445858,45567.2947238778
